,GSVA_score,AveExpr,t,P.Value,adj.P.Val,B,logP
TABULA_MURIS_SENIS_LUNG_SMOOTH_MUSCLE_CELL_OF_THE_PULMONARY_ARTERY_AGEING,0.280309131,0.053493839,1.452168177,0.157806265,0.99991655,-4.432328218,0.80187576
GOBP_NEUTROPHIL_DIFFERENTIATION,0.279815784,-0.016800352,1.702487607,0.099980074,0.99991655,-4.277608515,1.000086546
GOBP_RESPONSE_TO_INTERFERON_ALPHA,0.279757113,0.001659046,1.639127376,0.112615593,0.99991655,-4.318458721,0.948401471
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_15,0.279186404,-0.014853008,1.678703799,0.104576073,0.99991655,-4.293070664,0.98056767
GOBP_INTERFERON_ALPHA_PRODUCTION,0.278869419,-0.026179616,1.915221641,0.065952082,0.99991655,-4.132867146,1.180771492
GOBP_REGULATION_OF_GONAD_DEVELOPMENT,0.278363095,-0.038644513,1.797095567,0.083347912,0.99991655,-4.214630462,1.079105276
GOBP_POSITIVE_REGULATION_OF_STEM_CELL_DIFFERENTIATION,0.277877478,-0.023613677,2.229235223,0.034181314,0.99991655,-3.900705103,1.46621125
GOCC_FANCONI_ANAEMIA_NUCLEAR_COMPLEX,0.277861158,0.001373151,1.541786178,0.134592416,0.99991655,-4.379028303,0.87097941
GOBP_REGULATION_OF_MICROTUBULE_DEPOLYMERIZATION,0.277722879,0.009186447,2.564890377,0.016101114,0.99991655,-3.633570822,1.793144071
GOBP_ENDOTHELIAL_CELL_MORPHOGENESIS,0.277264473,0.004966487,1.91139695,0.066461667,0.99991655,-4.13556626,1.177428767
GRAESSMANN_RESPONSE_TO_MC_AND_SERUM_DEPRIVATION_UP,0.276491404,-0.000631071,2.312380996,0.028495321,0.99991655,-3.836122514,1.545226452
REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES,0.275900885,-0.038230055,1.252165653,0.221088779,0.99991655,-4.54213988,0.655433298
GOBP_POSITIVE_THYMIC_T_CELL_SELECTION,0.275594616,-0.016387171,1.688377733,0.102685732,0.99991655,-4.286799892,0.988489897
GOBP_SKELETAL_MUSCLE_CONTRACTION,0.275309154,0.026731329,1.730945374,0.094705411,0.99991655,-4.258909503,1.023625205
GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_BETA_OXIDATION,0.274496725,-0.006166308,1.67706855,0.104898474,0.99991655,-4.294128152,0.979230828
GOBP_POSITIVE_REGULATION_OF_GAMMA_DELTA_T_CELL_ACTIVATION,0.273952811,-0.01338781,1.881909681,0.070506533,0.99991655,-4.15626176,1.15177064
GOBP_HISTONE_H3_K27_METHYLATION,0.273634898,-0.03602267,1.387568988,0.176446487,0.99991655,-4.469213213,0.753386984
REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES,0.272609774,-0.017175446,1.126850619,0.269574155,0.99991655,-4.604062753,0.569321748
GOBP_LEFT_RIGHT_AXIS_SPECIFICATION,0.27246446,-0.015200144,1.501992222,0.144532689,0.99991655,-4.402994812,0.840033917
REACTOME_KINESINS,0.272128806,-0.027480537,1.934404866,0.063447142,0.99991655,-4.119278888,1.197587939
WP_EDA_SIGNALING_IN_HAIR_FOLLICLE_DEVELOPMENT,0.272030507,-0.039545874,1.693342442,0.101726788,0.99991655,-4.2835719,0.992564666
GOBP_NEGATIVE_REGULATION_OF_CELL_DIVISION,0.27165085,-0.032079981,2.150577758,0.040481917,0.99991655,-3.960689325,1.392738928
GOBP_POSITIVE_REGULATION_BY_SYMBIONT_OF_ENTRY_INTO_HOST,0.270944833,-0.004406734,1.794514948,0.083768148,0.99991655,-4.216378729,1.076921086
GOBP_FIBROBLAST_APOPTOTIC_PROCESS,0.270933226,-0.036987561,1.56268541,0.129599495,0.99991655,-4.366253922,0.887396689
MP_INCREASED_INCIDENCE_OF_TUMORS_BY_UV_INDUCTION,0.270797729,-0.006749002,1.56321678,0.129474553,0.99991655,-4.365927465,0.887815579
GOBP_FOREBRAIN_REGIONALIZATION,0.270099336,0.041194886,1.299058927,0.204745221,0.99991655,-4.517572897,0.688786227
chrXC3,0.269834893,-0.001558095,2.471851988,0.019931381,0.99991655,-3.709225775,1.700462608
GOBP_RETINA_VASCULATURE_DEVELOPMENT_IN_CAMERA_TYPE_EYE,0.269696265,-0.047290461,2.358371544,0.025733036,0.99991655,-3.799915956,1.589508974
XU_CREBBP_TARGETS_UP,0.269487253,-0.020248485,1.773801147,0.087207266,0.99991655,-4.230350711,1.059447329
GOBP_CELL_DIFFERENTIATION_IN_HINDBRAIN,0.269165203,-0.035547562,2.105295025,0.044563285,0.99991655,-3.994698183,1.351022802
BIOCARTA_41BB_PATHWAY,0.268954998,-0.031322919,1.589915753,0.123322818,0.99991655,-4.349419253,0.908956562
GOBP_WHITE_FAT_CELL_DIFFERENTIATION,0.268527369,-0.009808478,2.258398402,0.032079657,0.99991655,-3.878185638,1.493770279
GOBP_DENDRITE_ARBORIZATION,0.268200865,0.035455104,1.723216549,0.096114159,0.99991655,-4.264009113,1.017212629
MP_INCREASED_MAMMARY_ADENOCARCINOMA_INCIDENCE,0.26803419,-0.014141186,1.710288128,0.098510194,0.99991655,-4.272504296,1.006518825
chr7B5,0.267768181,-0.015665201,1.822944877,0.079237077,0.99991655,-4.197027042,1.101071553
MIR_200A_5P,0.267759098,-0.012340504,1.897879518,0.068290185,0.99991655,-4.145078548,1.165641714
GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_INVOLVED_IN_ENDOCARDIAL_CUSHION_FORMATION,0.267300177,0.015606612,2.12920991,0.042364264,0.99991655,-3.976786465,1.373000333
GOBP_PROTEIN_LOCALIZATION_TO_CONDENSED_CHROMOSOME,0.267149579,-0.017022708,1.294587751,0.206262442,0.99991655,-4.519947267,0.685579844
GOBP_TROPHOBLAST_GIANT_CELL_DIFFERENTIATION,0.266535643,-0.05244369,1.534143702,0.136456988,0.99991655,-4.383667619,0.865004218
GOBP_DNA_TEMPLATED_DNA_REPLICATION_MAINTENANCE_OF_FIDELITY,0.26617871,-0.016286279,2.018449481,0.053426428,0.99991655,-4.058781189,1.272243858
REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ,0.265136101,-0.039070181,1.913580777,0.066170286,0.99991655,-4.134025529,1.179336989
MP_INCREASED_STOMACH_TUMOR_INCIDENCE,0.265001548,-0.019699444,1.61594635,0.117558961,0.99991655,-4.333127724,0.929744259
GOBP_NEGATIVE_REGULATION_OF_BEHAVIOR,0.264260573,0.007924663,1.646861611,0.111005218,0.99991655,-4.313531144,0.954656606
GOBP_REGULATION_OF_RIG_I_SIGNALING_PATHWAY,0.264134393,-0.040536981,1.857555953,0.074006216,0.99991655,-4.173200045,1.130731802
GOBP_RETINAL_ROD_CELL_DIFFERENTIATION,0.263960882,0.026941173,1.536848898,0.135794597,0.99991655,-4.382027419,0.86711751
chrXA6,0.263499573,0.015026274,2.110229055,0.044101441,0.99991655,-3.991011824,1.355547216
GOBP_INDUCTION_OF_POSITIVE_CHEMOTAXIS,0.262293237,0.002569746,1.410627325,0.169603116,0.99991655,-4.456198367,0.770566172
GOBP_CELL_CYCLE_DNA_REPLICATION,0.260641229,-0.029572765,1.693241896,0.101746134,0.99991655,-4.283637339,0.992482083
REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS,0.260521974,-0.02841095,1.399876553,0.172767216,0.99991655,-4.462287493,0.762538666
GOMF_14_3_3_PROTEIN_BINDING,0.260172018,-0.040273278,1.917052466,0.065709355,0.99991655,-4.131573928,1.182372797
GOBP_REGULATION_OF_FIBROBLAST_APOPTOTIC_PROCESS,0.260084833,-0.04264465,1.59033798,0.1232275,0.99991655,-4.349156538,0.909292364
GOBP_REGULATION_OF_DOSAGE_COMPENSATION_BY_INACTIVATION_OF_X_CHROMOSOME,0.259682468,-0.042879217,1.405941476,0.170976545,0.99991655,-4.458856892,0.767063463
MEISSNER_NPC_ICP_WITH_H3_UNMETHYLATED,0.259618729,0.00944773,1.591297271,0.123011164,0.99991655,-4.348559464,0.910055471
GOBP_NEGATIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT,0.25938989,-0.03964842,1.873285243,0.071729157,0.99991655,-4.162276262,1.144304271
MIR_6942_3P,0.259251679,-0.022707169,2.070293077,0.047964971,0.99991655,-4.020710652,1.319075815
GOBP_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_PROSTATE_GLAND_DEVELOPMENT,0.25902271,-0.043497683,1.65092123,0.110167655,0.99991655,-4.310938084,0.957945896
GOBP_REGULATION_OF_CELL_CYCLE_CHECKPOINT,0.258928009,-0.025206754,1.601643986,0.120697659,0.99991655,-4.342102852,0.918301155
REACTOME_REPRESSION_OF_WNT_TARGET_GENES,0.258808673,-0.037620143,1.877397763,0.071143887,0.99991655,-4.15941047,1.14786241
GOBP_SPINDLE_CHECKPOINT_SIGNALING,0.258684389,-0.036862029,1.498668467,0.145389154,0.99991655,-4.404975151,0.83746799
GOBP_SPERM_DNA_CONDENSATION,0.258636171,-0.023157047,1.615825589,0.117585177,0.99991655,-4.333203747,0.929647422
GOBP_EMBRYONIC_CAMERA_TYPE_EYE_MORPHOGENESIS,0.258438688,-0.002095567,2.677296256,0.012386185,0.99991655,-3.540800842,1.90706244
GOBP_REGULATION_OF_PRESYNAPTIC_CYTOSOLIC_CALCIUM_ION_CONCENTRATION,0.258188245,-0.01117282,1.484828916,0.148999506,0.99991655,-4.413185026,0.82681517
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.257867954,-0.001420806,1.3426089,0.190412504,0.99991655,-4.494098732,0.720304536
GOBP_POSITIVE_REGULATION_OF_CELL_DIVISION,0.257833308,-0.020593229,2.170914096,0.038760288,0.99991655,-3.945289267,1.411612999
GOMF_POTASSIUM_PROTON_ANTIPORTER_ACTIVITY,0.257064064,0.044800668,1.488918655,0.147925164,0.99991655,-4.410764963,0.82995794
chr3A3,0.256576371,-0.002060865,2.808743574,0.009061385,0.99991655,-3.430700416,2.04280543
WORSCHECH_TUMOR_EVASION_AND_TOLEROGENICITY_DN,0.256370857,-0.021042682,1.160164555,0.255987421,0.99991655,-4.588141343,0.591781375
GOBP_REGULATION_OF_GAMMA_DELTA_T_CELL_ACTIVATION,0.256101042,-0.010576995,1.722198957,0.09630095,0.99991655,-4.264679368,1.01636943
MORI_LARGE_PRE_BII_LYMPHOCYTE_UP,0.25586846,-0.026409548,1.301643105,0.203872235,0.99991655,-4.516197549,0.690641916
BIOCARTA_PTC1_PATHWAY,0.255494786,-0.052337303,1.107267905,0.277800629,0.99991655,-4.613235453,0.556266775
chr18A1,0.255153464,-0.005176781,2.808282555,0.009071418,0.99991655,-3.431089238,2.042324816
REACTOME_ACYL_CHAIN_REMODELLING_OF_PS,0.254748076,0.028811201,1.519157776,0.140174231,0.99991655,-4.392714493,0.853331818
chr16B3,0.2547476,-4.33E-06,3.243472274,0.003100593,0.99991655,-3.058229897,2.508555304
GOCC_MHC_CLASS_I_PROTEIN_COMPLEX,0.254444448,0.004477911,1.096174513,0.282540146,0.99991655,-4.618369967,0.548919835
BERENJENO_TRANSFORMED_BY_RHOA_REVERSIBLY_UP,0.253880685,-0.035532211,1.417895256,0.167490165,0.99991655,-4.452061154,0.776010689
MIR_6971_3P,0.253705067,-0.008868063,2.345537514,0.02647823,0.99991655,-3.810052961,1.577111043
REACTOME_ACTIVATION_OF_SMO,0.253361256,-0.047843294,1.563799125,0.129337739,0.99991655,-4.365569597,0.888274736
REACTOME_INTERLEUKIN_15_SIGNALING,0.253305632,-0.016176984,1.132788015,0.267115112,0.99991655,-4.60125428,0.573301541
GOBP_POSITIVE_REGULATION_OF_HISTONE_H3_K4_METHYLATION,0.253131536,-0.028896114,1.269124127,0.215067771,0.99991655,-4.533341352,0.667424666
GOBP_NEGATIVE_REGULATION_OF_SPROUTING_ANGIOGENESIS,0.252838374,-0.025423667,2.025597719,0.052642177,0.99991655,-4.053565246,1.278666159
GOCC_TOR_COMPLEX,0.252677261,-0.010836687,1.289209182,0.208098974,0.99991655,-4.522794623,0.681730062
GOBP_POSITIVE_REGULATION_OF_DENDRITE_DEVELOPMENT,0.252581484,0.009007088,1.99583278,0.055975974,0.99991655,-4.075212663,1.251998339
MORI_PRE_BI_LYMPHOCYTE_UP,0.252062534,-0.026657988,1.463176297,0.154792587,0.99991655,-4.42591272,0.810249841
GOBP_HISTONE_MONOUBIQUITINATION,0.251040905,-0.006491076,1.618062903,0.117100269,0.99991655,-4.331794618,0.931442107
GOBP_NEGATIVE_REGULATION_OF_THYMOCYTE_APOPTOTIC_PROCESS,0.251010178,-0.026725453,1.44244328,0.160507494,0.99991655,-4.437964655,0.794504686
GOCC_FLEMMING_BODY,0.249950438,-0.018657955,1.612385029,0.118334117,0.99991655,-4.335367964,0.926890026
GOBP_POSITIVE_REGULATION_OF_HEPATOCYTE_PROLIFERATION,0.249870854,-0.052584787,1.562434236,0.129658589,0.99991655,-4.366408207,0.88719871
HEVNER_CORTEX_APICAL_AND_BASAL_INTERMEDIATE_PROGENITOR_CELLS,0.2498615,-0.022469388,2.302367726,0.029131385,0.99991655,-3.843961037,1.535638869
MIR_1931,0.249517527,-0.005275699,2.534447517,0.017272163,0.99991655,-3.658445657,1.762653283
GOBP_PROSTATE_GLAND_GROWTH,0.249472345,-0.026126864,1.83570025,0.077273496,0.99991655,-4.18827987,1.11196944
chr6E1,0.249400439,0.032581996,1.598121971,0.121481108,0.99991655,-4.344304107,0.915491254
ONO_FOXP3_TARGETS_DN,0.249387812,-0.023401823,2.009261618,0.054449562,0.99991655,-4.06546952,1.264005612
GOBP_PHARYNGEAL_SYSTEM_DEVELOPMENT,0.248713522,0.009981139,1.957933174,0.060488406,0.99991655,-4.102499217,1.218327862
GOBP_POSITIVE_REGULATION_OF_CELL_MATURATION,0.248627752,-0.026525896,1.63336637,0.113827705,0.99991655,-4.322118329,0.943752022
GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_DISASSEMBLY,0.248569099,-0.003470491,1.840048972,0.076613678,0.99991655,-4.185288592,1.11569369
GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION,0.248513303,-0.029821044,1.427032577,0.164863413,0.99991655,-4.446836188,0.782875715
GOBP_CELL_FATE_DETERMINATION,0.248354934,0.040634415,2.117466953,0.04343166,0.99991655,-3.985595568,1.362193572
ING1_TARGET_GENES,0.248338606,-0.011094939,2.099480977,0.045113023,0.99991655,-3.99903589,1.345698067
MIR_296_3P,0.24800432,-0.014539058,1.680426382,0.104237352,0.99991655,-4.291955916,0.981976629
GOBP_EMBRYONIC_AXIS_SPECIFICATION,0.247841519,0.01839695,2.712974692,0.011385564,0.99991655,-3.511075815,1.943645446
GOCC_CELL_BODY_MEMBRANE,0.247622268,0.012121994,1.931428277,0.063830305,0.99991655,-4.121392819,1.19497308
HALLMARK_HEDGEHOG_SIGNALING,0.247354055,-0.018318813,2.138702799,0.04151857,0.99991655,-3.96964588,1.381757612
GOBP_CEREBELLAR_PURKINJE_CELL_LAYER_FORMATION,0.247344104,-0.034519439,1.832102762,0.077823019,0.99991655,-4.190750927,1.108891927
GOMF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_BINDING,0.247061676,-0.015659304,2.150683328,0.040472806,0.99991655,-3.96060958,1.392836686
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEGREGATION,0.247044183,-0.033838294,1.221539872,0.232283938,0.99991655,-4.557779972,0.633980821
chrXA3,0.246871799,0.019683973,2.556215906,0.016427071,0.99991655,-3.640670185,1.784439875
GOBP_SEX_DETERMINATION,0.24642544,-0.020542449,1.741331217,0.092839893,0.99991655,-4.252032111,1.032265368
GOBP_PSEUDOPODIUM_ORGANIZATION,0.246212583,0.019605994,1.873158405,0.071747274,0.99991655,-4.162364585,1.144194594
REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION,0.245628357,-0.037077318,1.380260747,0.17866024,0.99991655,-4.47330278,0.747972087
GOBP_NATURAL_KILLER_CELL_PROLIFERATION,0.245528075,-0.020079874,1.559969025,0.130239748,0.99991655,-4.367921497,0.885256453
GOCC_LATERAL_ELEMENT,0.245067401,-0.014183647,1.691793983,0.102025066,0.99991655,-4.2845794,0.991293117
GOBP_REGULATION_OF_SPINDLE_CHECKPOINT,0.244718814,-0.028579554,1.244650901,0.223797282,0.99991655,-4.546007376,0.650145192
HALLMARK_E2F_TARGETS,0.244387963,-0.030956754,1.407323332,0.17057061,0.99991655,-4.458073616,0.768095797
GOBP_CHROMOSOME_SEPARATION,0.243776011,-0.034932258,1.458158014,0.156160667,0.99991655,-4.428841999,0.806428345
GOBP_ENDOLYSOSOMAL_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.243657479,-0.008818467,1.722299085,0.096282557,0.99991655,-4.264613429,1.016452387
GOBP_MULTICELLULAR_ORGANISMAL_MOVEMENT,0.243268906,0.002112458,2.182584511,0.037802206,0.99991655,-3.936416981,1.422482858
MIR_702_5P,0.243228861,-0.03328744,2.313503352,0.028424818,0.99991655,-3.835242909,1.546302303
GOBP_NEURON_FATE_COMMITMENT,0.243174184,0.021468129,2.325471187,0.027682842,0.99991655,-3.825851039,1.557789326
REACTOME_REGULATION_OF_TP53_DEGRADATION,0.243105387,-0.019652307,1.234753158,0.227402787,0.99991655,-4.55107174,0.643204216
ONO_AML1_TARGETS_UP,0.242217358,-0.020155157,1.685048054,0.103333108,0.99991655,-4.288961088,0.985760509
MP_INCREASED_SKIN_TUMOR_INCIDENCE,0.24201785,-0.018774015,1.783287408,0.085617605,0.99991655,-4.22396545,1.067436923
REACTOME_REGULATION_OF_APC_C_ACTIVATORS_BETWEEN_G1_S_AND_EARLY_ANAPHASE,0.241583767,-0.035400188,1.254102961,0.220394562,0.99991655,-4.541139707,0.656799126
MIR_6947_3P,0.241441669,-0.010372348,2.291761217,0.029819168,0.99991655,-3.852246178,1.525504482
REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA,0.241128374,-0.052513694,1.084259301,0.287694908,0.99991655,-4.623834856,0.541067824
GOBP_POSITIVE_REGULATION_OF_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE,0.240805325,-0.049234294,1.11660735,0.273854982,0.99991655,-4.608878086,0.562479353
chrXF3,0.24064593,-0.004107908,2.488361902,0.019195567,0.99991655,-3.695881708,1.716799044
GOBP_RESPONSE_TO_AMINE,0.240367159,0.006030889,1.40795894,0.17038415,0.99991655,-4.457713133,0.768570809
GOCC_ESC_E_Z_COMPLEX,0.240179919,-0.032195613,1.309063569,0.20138135,0.99991655,-4.512235853,0.695980752
GOBP_SPERMATID_NUCLEUS_DIFFERENTIATION,0.239390529,-0.027591787,1.761117691,0.089371907,0.99991655,-4.238852206,1.048798974
MIR_7679_3P,0.239226178,0.021789014,2.022958573,0.052930534,0.99991655,-4.05549224,1.276293721
GOMF_HISTONE_H3K4_METHYLTRANSFERASE_ACTIVITY,0.239045345,-0.024543137,1.449757887,0.158472347,0.99991655,-4.433727929,0.80004651
GOMF_ACTIN_MONOMER_BINDING,0.238405845,-0.020816122,2.314930353,0.028335408,0.99991655,-3.83412426,1.547670525
GOMF_STRUCTURAL_CONSTITUENT_OF_POSTSYNAPSE,0.23791429,-0.019280632,1.981288092,0.057671519,0.99991655,-4.085721529,1.239038606
REACTOME_REGULATION_OF_PTEN_LOCALIZATION,0.23759392,-0.016634037,0.951130078,0.349850292,0.99991655,-4.681302852,0.456117759
MP_INCREASED_TESTIS_TUMOR_INCIDENCE,0.237485244,-0.042241067,1.342092369,0.190577813,0.99991655,-4.494380816,0.719927661
DESCARTES_ORGANOGENESIS_DEFINITIVE_ERYTHROID_LINEAGE,0.237353715,0.009205738,2.005330173,0.054892599,0.99991655,-4.068325936,1.260486206
BIOCARTA_CSK_PATHWAY,0.237319248,-0.007397532,1.558114846,0.130678264,0.99991655,-4.369058533,0.883796642
KANG_AR_TARGETS_UP,0.236995644,-0.01137393,1.26570416,0.216271868,0.99991655,-4.535123598,0.664999968
MIR_6998_5P,0.236006389,-0.013257665,2.789478681,0.009489685,0.99991655,-3.446933312,2.022748224
GOBP_DNA_DUPLEX_UNWINDING,0.235935543,-0.025197741,1.666865354,0.106928962,0.99991655,-4.300709963,0.970904648
WP_HEDGEHOG_SIGNALING_PATHWAY,0.235672489,-0.028962456,1.805266736,0.08202916,0.99991655,-4.209083831,1.086031736
GOMF_MHC_CLASS_II_PROTEIN_COMPLEX_BINDING,0.235584356,-0.014262559,1.117202264,0.273605024,0.99991655,-4.608599456,0.562875932
GOMF_WNT_PROTEIN_BINDING,0.235376819,-0.005777922,1.472919969,0.152163723,0.99991655,-4.420203016,0.817688874
GOMF_CHONDROITIN_SULFATE_BINDING,0.235325501,0.030351535,1.270584435,0.214555184,0.99991655,-4.532579134,0.668460989
GOBP_HISTONE_H4_K16_ACETYLATION,0.2352593,-0.033968186,1.290846016,0.207538751,0.99991655,-4.521929128,0.682900802
WANG_NEOPLASTIC_TRANSFORMATION_BY_CCND1_MYC,0.23517738,0.026257459,1.408813996,0.170133566,0.99991655,-4.457227987,0.769209994
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_DIFFERENTIATION,0.235125737,-0.032399408,1.148023271,0.260879847,0.99991655,-4.593989884,0.583559469
GOBP_NATURAL_KILLER_CELL_DIFFERENTIATION,0.234299003,0.001275009,1.972555637,0.058711008,0.99991655,-4.09200879,1.231280465
GOBP_TROPHECTODERMAL_CELL_DIFFERENTIATION,0.234218179,-0.017099414,1.5833834,0.124805256,0.99991655,-4.353477254,0.903767123
GOBP_MESENCHYME_MORPHOGENESIS,0.23398815,0.013411159,2.280579553,0.030560166,0.99991655,-3.860960571,1.514844297
GOMF_TROPOMYOSIN_BINDING,0.233518586,0.038722135,1.483792672,0.149272715,0.99991655,-4.413797407,0.826019567
GOBP_TONGUE_DEVELOPMENT,0.233484316,-0.007474845,1.379020785,0.179037994,0.99991655,-4.473994941,0.747054796
GOCC_SEX_CHROMOSOME,0.232708195,-0.012290537,1.514431142,0.141363581,0.99991655,-4.395554046,0.849662461
GOMF_HISTONE_H4_ACETYLTRANSFERASE_ACTIVITY,0.232450304,-0.031283827,1.268068587,0.215438859,0.99991655,-4.533891848,0.666675959
GOBP_NEURONAL_ION_CHANNEL_CLUSTERING,0.232235579,0.02636043,1.195395147,0.242172606,0.99991655,-4.570874845,0.615874985
GOBP_RELAXATION_OF_CARDIAC_MUSCLE,0.231408161,-0.03422026,1.332570175,0.193645276,0.99991655,-4.499565323,0.712993094
GOBP_NEURON_MATURATION,0.231147117,-0.002071086,2.699100598,0.011765329,0.99991655,-3.522649775,1.929395932
GOBP_APICAL_PROTEIN_LOCALIZATION,0.230300424,-0.024950029,1.67908465,0.104501105,0.99991655,-4.292824271,0.980879117
GOBP_OUTFLOW_TRACT_SEPTUM_MORPHOGENESIS,0.230238095,0.005238194,2.240061132,0.033387058,0.99991655,-3.892362608,1.476421852
GOBP_NOSE_DEVELOPMENT,0.229759467,0.007250648,1.290964607,0.207498207,0.99991655,-4.521866387,0.682985652
GOBP_C_TERMINAL_PROTEIN_AMINO_ACID_MODIFICATION,0.22941729,-0.007479518,1.152377505,0.259117479,0.99991655,-4.591898462,0.58650329
GOBP_NEGATIVE_REGULATION_OF_NEUROBLAST_PROLIFERATION,0.229288157,-0.02465367,1.793826668,0.083880535,0.99991655,-4.216844729,1.076338808
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_4_PRODUCTION,0.229114942,-0.036172103,2.239650588,0.033416871,0.99991655,-3.892679347,1.476034213
GOBP_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS,0.228827452,-0.008378197,1.500533675,0.144908024,0.99991655,-4.403864244,0.838907566
ZEMEK_IMMUNE_CHECKPOINT_BLOCKADE_OVARIAN_CANCER_OVERLAP_UP,0.228727462,-0.004499406,1.382699984,0.177918954,0.99991655,-4.47193973,0.749777784
GOBP_HEART_FIELD_SPECIFICATION,0.228227395,0.031065446,1.260462481,0.218127282,0.99991655,-4.537847483,0.661290012
MIR_6930_3P,0.227918834,-0.015432942,2.176300984,0.038315379,0.99991655,-3.941197069,1.416626878
MIR_467C_5P_MIR_467D_5P,0.227745526,-0.017386403,1.761003281,0.089391639,0.99991655,-4.238928705,1.048703099
GOBP_NEGATIVE_REGULATION_OF_NEURON_MIGRATION,0.227187706,0.021077612,1.700156315,0.100422934,0.99991655,-4.279130832,0.998167094
GOCC_INTRACILIARY_TRANSPORT_PARTICLE,0.227020935,-0.003902015,1.994477445,0.056132101,0.99991655,-4.076193858,1.250788705
GOBP_KERATINOCYTE_DEVELOPMENT,0.226952048,-0.034567618,1.408591531,0.170198734,0.99991655,-4.457354233,0.769043674
GOBP_POSITIVE_REGULATION_OF_NEURON_MIGRATION,0.226949099,0.001417437,1.766961057,0.08836903,0.99991655,-4.234940611,1.053699911
GIBBONS_GENETIC_MOUSE_MODEL_LUNG_ADENOCARCINOMA_UP_IN_METASTASIS,0.226940202,-0.028026667,1.110148344,0.276579392,0.99991655,-4.611894942,0.558180182
GOBP_MITOTIC_SPINDLE_ASSEMBLY,0.226586229,-0.029299699,1.653289406,0.1096815,0.99991655,-4.309423322,0.959866617
RUAN_RESPONSE_TO_TROGLITAZONE_DN,0.226284793,-0.01117022,1.661733561,0.107962575,0.99991655,-4.304009609,0.966726766
GOBP_MYD88_INDEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.225698959,-0.027497534,1.347235498,0.188936789,0.99991655,-4.4915682,0.72368347
GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION,0.22564117,0.001463449,1.214310703,0.234987487,0.99991655,-4.561424572,0.628955263
REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS,0.225392597,-0.034185674,1.539734713,0.13509087,0.99991655,-4.380275324,0.869374001
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION,0.22539237,-0.001510532,1.989684068,0.056687342,0.99991655,-4.079660842,1.246513903
GOBP_PROTEIN_LOCALIZATION_TO_MICROTUBULE,0.22526639,-0.024867523,1.629139703,0.114723871,0.99991655,-4.324797381,0.940346209
JECHLINGER_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_DN,0.2252498,-0.012786047,1.555105131,0.13139264,0.99991655,-4.370902041,0.881428963
