,GSVA_score,AveExpr,t,P.Value,adj.P.Val,B,logP
GOBP_DNA_SYNTHESIS_INVOLVED_IN_DNA_REPAIR,0.348144478,-0.068118492,2.548056424,0.016689194,0.788607934,-3.637755316,1.777564649
REACTOME_RNA_POLYMERASE_II_PROMOTER_ESCAPE,0.310589837,-0.058808966,2.547664963,0.016704286,0.788607934,-3.638079042,1.777172084
GOBP_DETECTION_OF_TEMPERATURE_STIMULUS,-0.413060962,0.099870014,-2.546284746,0.0167576,0.788607934,-3.639220282,1.775788186
GOMF_XENOBIOTIC_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,-0.28789231,0.012389932,-2.541729164,0.016934689,0.788607934,-3.642985392,1.77122278
MEISSNER_BRAIN_ICP_WITH_H3K4ME3,-0.320984523,0.0248631,-2.5405847,0.016979449,0.788607934,-3.643930859,1.77007641
GOBP_POSITIVE_REGULATION_OF_TELOMERE_CAPPING,0.366602731,-0.052022007,2.540125389,0.016997443,0.788607934,-3.64431026,1.769616398
GOBP_SEX_DETERMINATION,0.34393804,-0.030292373,2.539895267,0.017006465,0.788607934,-3.644500336,1.769385938
GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_MOVEMENT,-0.270713278,0.013617502,-2.538022966,0.017080036,0.788607934,-3.646046566,1.767511229
GOCC_NUCLEAR_PORE_OUTER_RING,0.410349074,-0.04482942,2.534135893,0.017233715,0.788607934,-3.649255263,1.76362109
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,-0.274384459,0.062393922,-2.532161228,0.017312275,0.788607934,-3.65088457,1.761645869
GOBP_COLLAGEN_FIBRIL_ORGANIZATION,-0.302059468,0.055038762,-2.529846122,0.0174048,0.788607934,-3.652794141,1.759330972
GOBP_RESPONSE_TO_IONIZING_RADIATION,0.245193403,-0.046792783,2.527972436,0.017480018,0.788607934,-3.654339113,1.757458135
GOMF_SUMO_BINDING,0.397763575,-0.044485133,2.525480047,0.017580539,0.788607934,-3.656393544,1.754967821
GOMF_ANTIGEN_BINDING,0.303496644,-0.0407537,2.512593362,0.01810885,0.788607934,-3.66700297,1.742109132
MIKKELSEN_MCV6_ICP_WITH_H3K4ME3_AND_H3K27ME3,-0.417313972,0.089420354,-2.510438614,0.018198605,0.788607934,-3.66877483,1.739961898
MEISSNER_ES_ICP_WITH_H3K4ME3,-0.308641521,-0.017997505,-2.505420863,0.018409212,0.788607934,-3.672898583,1.734964801
GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION,0.405670459,0.010772597,2.503011584,0.018511132,0.788607934,-3.674877426,1.732567012
GOCC_AXONEMAL_DYNEIN_COMPLEX,-0.461062489,0.113424802,-2.497397009,0.018750671,0.788607934,-3.679485924,1.726983179
GOBP_METHYLATION,0.188567175,-0.031211902,2.494960435,0.018855512,0.788607934,-3.681484581,1.724561677
GOMF_L_ASCORBIC_ACID_BINDING,-0.357239289,0.004550958,-2.494007475,0.018896662,0.788607934,-3.682266052,1.723614898
GOBP_RESPONSE_TO_GONADOTROPIN,-0.396184359,0.086944148,-2.492056005,0.018981189,0.788607934,-3.683865967,1.721676586
GOBP_G0_TO_G1_TRANSITION,0.375141996,-0.053155533,2.488691384,0.019127745,0.788607934,-3.686623253,1.718336235
GOBP_REGULATION_OF_HISTONE_METHYLATION,0.317301617,-0.033431061,2.485521148,0.019266787,0.788607934,-3.689219845,1.715190704
DELACROIX_RAR_TARGETS_UP,0.241874739,-0.025946161,2.485029079,0.019288452,0.788607934,-3.689622753,1.71470263
GOMF_FOLIC_ACID_BINDING,-0.399685733,0.0382019,-2.48430253,0.019320481,0.788607934,-3.690217595,1.713982058
REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION,0.290754523,-0.050894939,2.483399605,0.019360355,0.788607934,-3.690956741,1.713086692
REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS,0.461994951,-0.054310142,2.479603138,0.019528838,0.788607934,-3.694063361,1.709323595
DESCARTES_ORGANOGENESIS_SCHWANN_CELL_PRECURSOR,-0.283651964,0.095617351,-2.479404518,0.01953769,0.788607934,-3.694225836,1.709126792
REACTOME_ERKS_ARE_INACTIVATED,0.361410647,-0.043162817,2.478059661,0.019597721,0.788607934,-3.695325815,1.707794419
GOBP_TROPHOBLAST_GIANT_CELL_DIFFERENTIATION,0.467923719,-0.062535464,2.474490524,0.019757865,0.788607934,-3.698243866,1.70425998
GOMF_CALCIUM_ACTIVATED_CATION_CHANNEL_ACTIVITY,-0.331770629,0.092859926,-2.470939144,0.019918407,0.788607934,-3.701145663,1.700745387
GOBP_PEPTIDYL_LYSINE_DIMETHYLATION,0.402967839,-0.053986625,2.470465198,0.019939923,0.788607934,-3.701532789,1.700276521
GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES,-0.367216582,0.136789828,-2.46893878,0.020009363,0.788607934,-3.702779375,1.698766738
MIKKELSEN_ES_ICP_WITH_H3K27ME3,-0.323474267,0.039070297,-2.465037701,0.020187843,0.788607934,-3.705963825,1.694910071
GOBP_CARNITINE_METABOLIC_PROCESS,0.367026887,-0.039857455,2.463110367,0.020276562,0.788607934,-3.707536327,1.693005688
GOCC_DYNEIN_COMPLEX,-0.187287517,0.02634033,-2.462536396,0.020303052,0.788607934,-3.708004528,1.692438681
GOCC_CYTOPLASMIC_SIDE_OF_LYSOSOMAL_MEMBRANE,0.307483288,-0.046870214,2.461306493,0.020359922,0.788607934,-3.709007632,1.691223899
GOBP_3_UTR_MEDIATED_MRNA_DESTABILIZATION,0.427140481,-0.061951756,2.461176238,0.020365953,0.788607934,-3.709113855,1.691095261
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION,0.311081817,-0.037812871,2.459161722,0.020459445,0.788607934,-3.710756393,1.68910615
REACTOME_SNRNP_ASSEMBLY,0.301866198,-0.047613204,2.456610059,0.020578432,0.788607934,-3.71283608,1.686587716
ONO_AML1_TARGETS_UP,0.392457837,-0.045350058,2.455110843,0.020648639,0.788607934,-3.714057563,1.685108571
GOBP_EMBRYONIC_PLACENTA_MORPHOGENESIS,0.291955157,-0.054162932,2.454942539,0.020656534,0.788607934,-3.714194669,1.684942544
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE,-0.237454357,0.004898914,-2.447494957,0.021008695,0.788607934,-3.720257705,1.677600919
MP_INCREASED_SKIN_PAPILLOMA_INCIDENCE,0.38592257,-0.042736761,2.444195219,0.021166481,0.788607934,-3.722941494,1.674351338
GOBP_REGULATION_OF_HISTONE_H3_K4_METHYLATION,0.315382858,-0.04584817,2.441109525,0.021315016,0.788607934,-3.725449792,1.671314339
BIOCARTA_NKCELLS_PATHWAY,0.396450486,-0.048101865,2.440231699,0.021357446,0.788607934,-3.726163112,1.670450681
GOBP_REGULATION_OF_TELOMERE_MAINTENANCE,0.267818629,-0.052358635,2.439287482,0.021403172,0.788607934,-3.726930257,1.669521862
REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION,0.412506576,-0.019236584,2.43921841,0.02140652,0.788607934,-3.72698637,1.669453923
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY,0.325866976,-0.024181813,2.438767232,0.021428404,0.788607934,-3.727352888,1.669010165
GOBP_NEGATIVE_REGULATION_OF_BINDING,0.201223017,-0.042247429,2.438589778,0.021437017,0.788607934,-3.727497036,1.66883564
GOMF_FOUR_WAY_JUNCTION_DNA_BINDING,0.310036748,-0.049386662,2.435605255,0.021582352,0.788607934,-3.729920725,1.665901232
GOMF_PHOSPHOLIPID_SCRAMBLASE_ACTIVITY,-0.328563814,0.076027458,-2.435123444,0.021605899,0.788607934,-3.730311877,1.665427664
GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_III,0.321547647,-0.043614353,2.434772423,0.021623069,0.788607934,-3.730596827,1.665082675
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_1_PROMOTER,0.35048737,-0.026734065,2.430878095,0.021814398,0.788607934,-3.733756963,1.661256777
GOMF_SNRNA_BINDING,0.371621421,-0.058645904,2.428165044,0.021948607,0.788607934,-3.735957231,1.658593039
GOCC_DENDRITE_CYTOPLASM,0.328112046,-0.035748556,2.426426788,0.022034993,0.788607934,-3.737366386,1.656887085
GOBP_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,-0.435125658,0.017316516,-2.424897371,0.022111258,0.788607934,-3.738605877,1.655386549
GOBP_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORT,-0.303072137,0.044612706,-2.424096599,0.022151285,0.788607934,-3.739254715,1.654601069
GOBP_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING,0.33165185,-0.051179787,2.423118257,0.022200279,0.788607934,-3.740047305,1.65364157
MIR_7007_3P,0.271798603,-0.028390386,2.415331856,0.022593764,0.788607934,-3.746350357,1.646011411
GOBP_PORE_COMPLEX_ASSEMBLY,0.393208722,-0.078184709,2.412645577,0.022730991,0.788607934,-3.748522821,1.643381627
GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_DEPOLYMERIZATION,-0.275616393,-0.012598087,-2.41124277,0.022802956,0.788607934,-3.749656885,1.642008851
GOCC_SYNAPTIC_CLEFT,-0.491332243,0.155541621,-2.410860911,0.022822582,0.788607934,-3.74996554,1.641635229
GOBP_EMBRYONIC_BODY_MORPHOGENESIS,-0.349033002,-0.040436094,-2.410781757,0.022826652,0.788607934,-3.750029516,1.641557787
GOBP_REGULATION_OF_PROTEIN_K63_LINKED_UBIQUITINATION,0.377086699,-0.046327408,2.409783807,0.022878023,0.788607934,-3.750836038,1.640581508
GOBP_PROTEIN_HYDROXYLATION,-0.28897833,0.007518826,-2.408584258,0.022939912,0.788607934,-3.751805295,1.63940825
REACTOME_EGFR_DOWNREGULATION,0.310318936,-0.028654869,2.404580023,0.023147617,0.788607934,-3.755039238,1.635493711
GOBP_POSITIVE_REGULATION_OF_PROTEIN_DEPOLYMERIZATION,-0.233338763,-0.001487533,-2.403917033,0.023182173,0.788607934,-3.755574459,1.634845858
JECHLINGER_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_DN,0.292473908,-0.050424879,2.403759229,0.023190405,0.788607934,-3.755701842,1.634691669
GOBP_PROTEIN_METHYLATION,0.265671365,-0.035928284,2.40318168,0.023220556,0.788607934,-3.75616802,1.634127391
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS,-0.415533438,0.079727791,-2.40264502,0.023248604,0.788607934,-3.756601151,1.633603117
GOBP_AMYLOID_FIBRIL_FORMATION,0.338935208,-0.024365339,2.402597067,0.023251112,0.788607934,-3.756639851,1.633556273
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_CONTRACTION,-0.253753298,0.010376096,-2.402076569,0.023278348,0.788607934,-3.757059892,1.633047844
LIM_MAMMARY_LUMINAL_PROGENITOR_DN,-0.367830844,0.10249011,-2.401267168,0.023320759,0.788607934,-3.757712997,1.632257311
GOBP_MAMMARY_GLAND_EPITHELIAL_CELL_PROLIFERATION,0.270422862,-0.010046566,2.396999726,0.023545539,0.788607934,-3.761154774,1.628091359
WP_EUKARYOTIC_TRANSCRIPTION_INITIATION,0.270018437,-0.052047741,2.396812194,0.023555462,0.788607934,-3.761305959,1.627908365
GOBP_PROTEIN_LOCALIZATION_TO_CHROMATIN,0.332144849,-0.045152789,2.395860794,0.023605865,0.788607934,-3.762072884,1.626980086
WP_RETINOL_METABOLISM,-0.374451528,0.08971713,-2.395569728,0.023621304,0.788607934,-3.762307485,1.626696128
GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION,-0.252406745,0.07328115,-2.395555539,0.023622057,0.788607934,-3.76231892,1.626682286
GOMF_ENDONUCLEASE_ACTIVITY_ACTIVE_WITH_EITHER_RIBO_OR_DEOXYRIBONUCLEIC_ACIDS_AND_PRODUCING_3_PHOSPHOMONOESTERS,-0.417206751,0.0357421,-2.392876408,0.023764609,0.788607934,-3.764477714,1.624069324
MATSUDA_NATURAL_KILLER_DIFFERENTIATION,0.169567621,-0.035671422,2.391269587,0.023850483,0.788607934,-3.765771942,1.622502829
MIR_200A_5P,0.290350777,-0.033812037,2.390439221,0.023894971,0.788607934,-3.766440614,1.621693493
MIR_7075_3P,0.299996163,-0.036711265,2.390062115,0.0239152,0.788607934,-3.766744253,1.621325979
WP_MATRIX_METALLOPROTEINASES,-0.369058127,0.060323023,-2.389911066,0.023923307,0.788607934,-3.766865869,1.62117878
GOBP_NEGATIVE_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS,0.344977407,-0.026372777,2.388299057,0.024009984,0.788607934,-3.768163552,1.619608122
MIKKELSEN_MEF_HCP_WITH_H3K27ME3,-0.333760666,0.119096842,-2.384101872,0.024237014,0.788607934,-3.771540476,1.615520883
MIR_3110_5P,0.235161617,-0.034661124,2.382004137,0.024351217,0.788607934,-3.773227243,1.613479336
GOMF_CELL_ADHESION_MEDIATOR_ACTIVITY,-0.269550269,0.058131341,-2.38197109,0.02435302,0.788607934,-3.77325381,1.613447181
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_LATE_ENDOSOME_MEMBRANE,0.387766323,-0.032752361,2.381393131,0.024384573,0.788607934,-3.773718421,1.61288485
MIR_200B_5P,0.295411986,-0.032370456,2.379628817,0.024481125,0.788607934,-3.775136403,1.611168634
GOMF_RNA_POLYMERASE_II_SPECIFIC_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING,0.27762446,-0.029001969,2.378414504,0.024547781,0.788607934,-3.776112072,1.609987765
IVANOVA_HEMATOPOIESIS_INTERMEDIATE_PROGENITOR,0.160509209,-0.035760204,2.377109289,0.024619611,0.788607934,-3.777160526,1.608718805
GOCC_CAJAL_BODY,0.282751972,-0.058668975,2.375984105,0.024681688,0.788607934,-3.778064154,1.607625135
GOBP_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION,0.292267368,-0.026239138,2.373894857,0.024797333,0.788607934,-3.779741502,1.60559503
GOMF_RNA_POLYMERASE_II_CTD_HEPTAPEPTIDE_REPEAT_KINASE_ACTIVITY,0.587405262,-0.045156432,2.370912822,0.024963252,0.788607934,-3.782134456,1.602698837
REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS,-0.387946593,0.022956093,-2.370192102,0.025003504,0.788607934,-3.782712596,1.601999116
GOCC_MALE_GERM_CELL_NUCLEUS,0.23025537,-0.041651397,2.370047837,0.025011569,0.788607934,-3.782828311,1.601859066
GOMF_MRNA_3_UTR_BINDING,0.346992941,-0.04478195,2.369892802,0.025020238,0.788607934,-3.782952662,1.601708565
MIR_7029_3P,0.180309796,-0.014530099,2.368412551,0.025103147,0.788607934,-3.784139755,1.600271834
GOMF_CELL_CELL_ADHESION_MEDIATOR_ACTIVITY,-0.303362109,0.053640941,-2.366736927,0.025197301,0.788607934,-3.78548312,1.598645972
GOBP_POSITIVE_REGULATION_OF_HISTONE_METHYLATION,0.312961089,-0.023054943,2.366649662,0.025202214,0.788607934,-3.785553069,1.598561313
GOBP_STRESS_GRANULE_ASSEMBLY,0.411397858,-0.036514684,2.366469999,0.02521233,0.788607934,-3.785697079,1.59838702
GOBP_HISTONE_H3_ACETYLATION,0.274169555,-0.032284183,2.365853462,0.025247073,0.788607934,-3.786191227,1.597788957
GOBP_CELLULAR_RESPONSE_TO_DSRNA,0.377262004,-0.063928593,2.365542236,0.025264628,0.788607934,-3.78644065,1.597487084
GOBP_POSITIVE_REGULATION_OF_MYOBLAST_DIFFERENTIATION,0.298632892,-0.03168904,2.365354769,0.025275208,0.788607934,-3.786590882,1.59730526
KARLSSON_TGFB1_TARGETS_UP,0.336850746,-0.033070331,2.365258813,0.025280625,0.788607934,-3.786667776,1.597212195
LANDIS_ERBB2_BREAST_PRENEOPLASTIC_DN,0.204543507,0.000568443,2.364409493,0.025328616,0.788607934,-3.787348323,1.596388538
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE,0.281769528,0.001442529,2.362453982,0.025439429,0.788607934,-3.788914816,1.594492634
GOBP_REGULATION_OF_CHROMATIN_BINDING,0.344162043,-0.023195896,2.362048223,0.025462478,0.788607934,-3.789239781,1.594099333
MIR_449A_3P,0.381501156,-0.026855369,2.361699661,0.025482293,0.788607934,-3.789518918,1.593761499
GOMF_PASSIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,-0.163401886,0.059508818,-2.361585349,0.025488794,0.788607934,-3.789610458,1.59365071
GOCC_SITE_OF_DOUBLE_STRAND_BREAK,0.244858956,-0.048570948,2.360127403,0.025571846,0.788607934,-3.790777783,1.592237915
GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS,0.237250779,-0.044492613,2.358587997,0.025659807,0.788607934,-3.79200997,1.590746621
REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY,0.418596459,-0.038466101,2.356731216,0.025766269,0.788607934,-3.793495699,1.588948469
GOBP_LIPOPROTEIN_CATABOLIC_PROCESS,0.433077434,-0.053894846,2.354308351,0.025905794,0.788607934,-3.795433575,1.586603093
GOBP_SKELETAL_MUSCLE_CELL_DIFFERENTIATION,0.279936748,-0.029005789,2.354103399,0.025917628,0.788607934,-3.795597459,1.586404747
GOCC_BASEMENT_MEMBRANE,-0.261459479,0.055689363,-2.350434781,0.026130292,0.788607934,-3.798529846,1.582855729
GOBP_REGULATION_OF_MYOBLAST_DIFFERENTIATION,0.261875361,-0.024913064,2.344437789,0.026481357,0.788607934,-3.80331876,1.577059769
GOBP_REGULATION_OF_ASTROCYTE_DIFFERENTIATION,0.296298637,-0.062247883,2.343390294,0.026543116,0.788607934,-3.804154655,1.576048092
MIR_7064_3P,-0.311335687,0.016224844,-2.342128047,0.026617712,0.788607934,-3.805161688,1.574829286
HAN_JNK_SINGALING_UP,0.317325215,-0.055566528,2.341858208,0.026633683,0.788607934,-3.805376935,1.574568773
GOMF_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING,0.270215266,-0.033291291,2.341260892,0.026669069,0.788607934,-3.805853365,1.573992152
WP_LEPTININSULIN_SIGNALING_OVERLAP,0.445927333,-0.07811386,2.340986507,0.026685338,0.788607934,-3.806072201,1.573727295
GOCC_BLOC_COMPLEX,0.288448693,-0.038791986,2.34021082,0.02673138,0.788607934,-3.806690785,1.572978625
GOBP_REGULATION_OF_AMYLOID_FIBRIL_FORMATION,0.385426522,-0.023900281,2.339310021,0.026784939,0.788607934,-3.80740902,1.572109345
GOMF_VOLTAGE_GATED_CHANNEL_ACTIVITY,-0.292912445,0.117990323,-2.336277668,0.026965952,0.788607934,-3.809825857,1.569184235
GOBP_REGULATION_OF_CHROMATIN_ORGANIZATION,0.335643424,-0.028331347,2.335453994,0.027015313,0.788607934,-3.810482085,1.568389997
REACTOME_TELOMERE_EXTENSION_BY_TELOMERASE,0.312226775,-0.062412998,2.334239996,0.027088214,0.788607934,-3.811449088,1.56721962
GOBP_NEGATIVE_REGULATION_OF_LIPID_TRANSPORT,0.280517589,0.002042512,2.334185437,0.027091495,0.788607934,-3.811492541,1.567167029
GOBP_ENDODERM_DEVELOPMENT,0.303056764,-0.011387175,2.333879308,0.027109909,0.788607934,-3.811736347,1.566871947
PIONTEK_PKD1_TARGETS_DN,0.400013363,0.00698791,2.331603894,0.027247131,0.788607934,-3.813548045,1.564679214
GOBP_PROTEIN_DEACYLATION,0.253551949,-0.039142203,2.331287757,0.027266246,0.788607934,-3.813799689,1.564374644
GOBP_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING,0.246896742,-0.060758485,2.331045408,0.027280908,0.788607934,-3.813992588,1.564141174
GOBP_ENDODERM_FORMATION,0.341058279,-0.017091634,2.331038583,0.027281321,0.788607934,-3.813998019,1.5641346
REACTOME_JOSEPHIN_DOMAIN_DUBS,0.466506233,-0.067967407,2.330740552,0.027299362,0.788607934,-3.814235225,1.563847504
GOBP_REGULATION_OF_DNA_DEMETHYLATION,0.498931933,-0.048462931,2.327851546,0.027474804,0.788607934,-3.816533864,1.56106539
WP_MECP2_AND_ASSOCIATED_RETT_SYNDROME,0.306492662,-0.003240032,2.327145271,0.027517851,0.788607934,-3.817095607,1.560385492
GOMF_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_BINDING,0.313032782,-0.033742167,2.325780794,0.027601187,0.788607934,-3.818180628,1.559072245
GOBP_REGULATION_OF_MUSCLE_TISSUE_DEVELOPMENT,0.25276413,-0.010915028,2.323772278,0.027724276,0.788607934,-3.819777235,1.557139793
REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES,-0.368348683,0.102155523,-2.322882681,0.027778952,0.788607934,-3.820484183,1.556284135
GM6710_GM14391_UNIPROT_A2ART0_UNREVIEWED_TARGET_GENES,0.322970713,-0.065114467,2.321810363,0.02784499,0.788607934,-3.821336166,1.555252929
REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS,0.319574845,-0.038047912,2.318290312,0.028062774,0.788607934,-3.824131613,1.551869401
MIR_7686_5P,0.25449081,-0.029733789,2.317364124,0.028120334,0.788607934,-3.824866809,1.550979533
GOBP_IMMATURE_T_CELL_PROLIFERATION,-0.301934425,-0.046160565,-2.314742511,0.02828384,0.788607934,-3.82694705,1.548461625
GOCC_ESCRT_I_COMPLEX,0.364864237,0.004844349,2.313817577,0.028341733,0.788607934,-3.827680713,1.547573598
chr19D2,0.214157697,-0.044322249,2.312076723,0.028450987,0.788607934,-3.829061187,1.545902658
GOBP_RESPONSE_TO_NUTRIENT,-0.18781385,-0.004637603,-2.310422847,0.028555137,0.788607934,-3.830372227,1.544315748
GOBP_NUCLEOTIDE_SUGAR_TRANSMEMBRANE_TRANSPORT,0.351807843,-0.055308913,2.309864255,0.028590392,0.788607934,-3.830814926,1.543779893
GOMF_ABC_TYPE_XENOBIOTIC_TRANSPORTER_ACTIVITY,-0.281956795,-0.010923924,-2.308991,0.028645585,0.788607934,-3.8315069,1.542942306
MIR_6942_3P,0.241878595,-0.060159641,2.308415303,0.028682024,0.788607934,-3.831963018,1.542390204
GOCC_AZUROPHIL_GRANULE,0.445204254,-0.057958931,2.307999036,0.028708398,0.788607934,-3.832292787,1.541991038
GOBP_NEGATIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY,0.342817945,-0.028427139,2.303949205,0.028966142,0.788607934,-3.835499593,1.538109342
GOCC_GERM_CELL_NUCLEUS,0.2259236,-0.041329312,2.302153952,0.029081068,0.788607934,-3.836920271,1.536389644
GOMF_SULFUR_COMPOUND_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,-0.236136329,0.000848854,-2.30190486,0.029097047,0.788607934,-3.837117348,1.536151086
GOCC_NEURON_PROJECTION_CYTOPLASM,0.301139902,-0.028917437,2.301899523,0.029097389,0.788607934,-3.837121571,1.536145974
GOBP_NUCLEOSOME_ASSEMBLY,0.353346026,-0.03802802,2.298446704,0.029319705,0.788607934,-3.839852316,1.532840411
GOBP_RNA_TEMPLATED_DNA_BIOSYNTHETIC_PROCESS,0.286238078,-0.064744675,2.29721623,0.029399302,0.788607934,-3.840824986,1.531662977
GOMF_MAP_KINASE_KINASE_ACTIVITY,0.395882889,-0.044560547,2.294391907,0.029582746,0.788607934,-3.843056611,1.528961519
MIR_218_2_3P,0.287432357,-0.012620986,2.290781304,0.029818771,0.788607934,-3.845907566,1.525510261
GOBP_MEMBRANE_DOCKING,0.241131767,-0.038585161,2.2904917,0.029837776,0.788607934,-3.846136144,1.525233549
MIR_6908_5P,0.225895705,-0.040515394,2.290147803,0.029860359,0.788607934,-3.846407556,1.524904982
REACTOME_SUMOYLATION_OF_SUMOYLATION_PROTEINS,0.286027981,-0.037530696,2.289744333,0.029886873,0.788607934,-3.84672596,1.524519527
GOBP_TRANSCRIPTION_INITIATION_AT_RNA_POLYMERASE_II_PROMOTER,0.250300096,-0.035440812,2.28952499,0.029901296,0.788607934,-3.846899046,1.524309991
GOBP_CHROMOSOME_LOCALIZATION,0.216150564,-0.039252653,2.287657021,0.030024382,0.788607934,-3.848372751,1.522525925
GOBP_REGULATION_OF_EXOSOMAL_SECRETION,-0.295329146,-0.030373325,-2.287402755,0.030041172,0.788607934,-3.848573304,1.522283133
CHEBOTAEV_GR_TARGETS_DN,-0.245340407,0.087062885,-2.287166139,0.030056804,0.788607934,-3.848759927,1.522057206
GOCC_BRAHMA_COMPLEX,0.447014463,-0.047678239,2.285886566,0.030141466,0.788607934,-3.849768981,1.520835625
RPA2_TARGET_GENES,0.244831321,-0.00626421,2.285424906,0.030172065,0.788607934,-3.850132972,1.520394968
GOCC_PRERIBOSOME,0.260467313,-0.053682247,2.285120482,0.030192257,0.788607934,-3.850372972,1.520104416
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES,0.340565646,-0.041541141,2.283357476,0.030309439,0.788607934,-3.851762573,1.518422107
GOBP_REGULATION_OF_ELECTRON_TRANSFER_ACTIVITY,0.382072554,-0.055111092,2.283162755,0.030322406,0.788607934,-3.85191602,1.518236336
MIR_760_3P,0.193127021,-0.033706385,2.282854067,0.030342974,0.788607934,-3.852159263,1.517941853
GOBP_RESPONSE_TO_DSRNA,0.295405303,-0.049466275,2.280744182,0.030483894,0.788607934,-3.853821402,1.515929556
GOBP_POSITIVE_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY,0.286888029,-0.048280733,2.279267112,0.030582901,0.788607934,-3.854984568,1.514521327
GOBP_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_PROCESS,0.341223908,-0.050959366,2.279089389,0.030594833,0.788607934,-3.855124496,1.514351916
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY,0.199776387,-0.032502963,2.278843056,0.030611378,0.788607934,-3.855318436,1.514117114
