,GSVA_score,AveExpr,t,P.Value,adj.P.Val,B,logP
MIR_1A_1_5P,0.295643056,-0.008802,3.09283997,0.004550063,0.248310592,-1.98860923,2.341982628
MIR_3101_3P,0.280795038,-0.019809638,3.084089282,0.004649911,0.248310592,-2.006161907,2.332555359
MIR_7223_5P,0.280795038,-0.019809638,3.084089282,0.004649911,0.248310592,-2.006161907,2.332555359
GOCC_LYSOSOMAL_LUMEN,0.376303682,-0.019125964,3.080893669,0.004686893,0.248310592,-2.012566891,2.329114943
MARSHALL_VIRAL_INFECTION_RESPONSE_DN,0.527233223,-0.011646125,3.077572173,0.00472563,0.248310592,-2.019221347,2.325540296
REACTOME_REGULATION_OF_INNATE_IMMUNE_RESPONSES_TO_CYTOSOLIC_DNA,0.46457807,-0.035624557,3.075195249,0.004753538,0.248310592,-2.023981619,2.322983024
REACTOME_INTERLEUKIN_7_SIGNALING,0.539885572,-0.043543117,3.072805581,0.004781754,0.248310592,-2.028765913,2.320412726
DESCARTES_ORGANOGENESIS_INHIBITORY_NEURONS,-0.573252231,0.091244695,-3.072556026,0.00478471,0.248310592,-2.029265455,2.320144347
GOBP_PHOTORECEPTOR_CELL_DIFFERENTIATION,-0.304829301,0.056240668,-3.071717985,0.004794649,0.248310592,-2.030942862,2.319243149
MIR_216B_5P,0.309141018,-0.056660734,3.071311802,0.004799474,0.248310592,-2.031755806,2.318806384
MIR_26A_2_3P_MIR_26B_3P,0.319560865,-0.022152342,3.070792049,0.004805654,0.248310592,-2.032795986,2.318247529
REACTOME_SIGNALING_BY_ERBB4,0.438645919,-0.018640126,3.069642808,0.004819345,0.248310592,-2.035095704,2.317011942
GOBP_PARASYMPATHETIC_NERVOUS_SYSTEM_DEVELOPMENT,-0.563938857,0.090666544,-3.068526806,0.004832677,0.248310592,-2.037328575,2.315812244
MIR_654_5P,0.367830771,-0.035884223,3.067080709,0.004850004,0.248310592,-2.040221399,2.314257919
MIR_34C_3P,0.37492804,-0.047050407,3.061748768,0.004914404,0.250368324,-2.050882807,2.308529114
MIR_6956_5P,0.307632308,-0.01567455,3.057625436,0.004964766,0.251694152,-2.059122361,2.30410124
GOBP_REGULATION_OF_HISTONE_H3_K9_METHYLATION,0.534254146,0.004327733,3.047809827,0.00508664,0.254270368,-2.078718306,2.293569006
HUMMERICH_SKIN_CANCER_PROGRESSION_UP,0.262567476,-0.056357913,3.046439861,0.005103875,0.254270368,-2.081451251,2.292099958
GOBP_POSITIVE_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY,0.546714199,-0.044753527,3.045208017,0.00511942,0.254270368,-2.083908223,2.290779218
GOBP_ENDODERM_FORMATION,0.397064111,-0.039836679,3.037517848,0.005217491,0.254270368,-2.099237324,2.282538307
GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_I,0.385158053,-0.034105867,3.035619877,0.005241969,0.254270368,-2.103018145,2.280505532
GOMF_FOLIC_ACID_BINDING,-0.558930555,0.039131639,-3.032267818,0.005285469,0.254270368,-2.109693151,2.276916481
GOBP_ISOPRENOID_METABOLIC_PROCESS,-0.275570283,0.011402428,-3.032110363,0.005287521,0.254270368,-2.110006617,2.276747929
REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING,0.416745896,-0.022912857,3.028893709,0.005329602,0.254270368,-2.116408956,2.273305229
REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING,0.416745896,-0.022912857,3.028893709,0.005329602,0.254270368,-2.116408956,2.273305229
REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING,0.416745896,-0.022912857,3.028893709,0.005329602,0.254270368,-2.116408956,2.273305229
GOBP_VENTRICULAR_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL,-0.426975074,0.107841402,-3.027663061,0.005345786,0.254270368,-2.118857652,2.271988438
MIR_7092_3P,0.23687546,-0.034120875,3.027594512,0.005346689,0.254270368,-2.118994036,2.271915096
WP_LEPTININSULIN_SIGNALING_OVERLAP,0.580855893,-0.059597311,3.027567619,0.005347043,0.254270368,-2.119047541,2.271886323
GOBP_RESPONSE_TO_GAMMA_RADIATION,0.346217281,-0.044250478,3.025682087,0.005371936,0.254270368,-2.122798441,2.269869197
GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS,-0.378689532,0.049829558,-3.024212402,0.005391415,0.254270368,-2.125721416,2.268297247
MCDOWELL_ACUTE_LUNG_INJURY_UP,0.307178324,-0.038774519,3.021334841,0.005429749,0.254270368,-2.131442709,2.265220238
MIR_3547_3P,0.250314989,-0.025400239,3.018141567,0.005472593,0.254270368,-2.137789034,2.261806843
GOBP_LABYRINTHINE_LAYER_MORPHOGENESIS,0.443397762,-0.0332933,3.016299487,0.005497454,0.254270368,-2.141448705,2.259838365
MIR_344_3P_MIR_344C_3P,0.415354694,-0.032532402,3.013192756,0.005539628,0.254270368,-2.147618726,2.256519424
MIR_6932_3P,0.26743285,-0.029041396,3.011343353,0.005564879,0.254270368,-2.151290396,2.25454427
BURTON_ADIPOGENESIS_8,0.321179314,-0.038653054,3.011029672,0.005569173,0.254270368,-2.15191306,2.254209303
REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING,0.411837139,-0.053824429,3.011014461,0.005569381,0.254270368,-2.151943254,2.25419306
BIOCARTA_CCR5_PATHWAY,0.597157439,-0.02565279,3.009363763,0.005592029,0.254270368,-2.155219472,2.252430554
MIR_3077_3P,0.35468976,-0.029794455,3.006204889,0.005635615,0.254270368,-2.161486909,2.249058676
BIOCARTA_DREAM_PATHWAY,0.446521017,-0.04950507,3.003031607,0.005679725,0.254270368,-2.167780116,2.245672687
REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE,0.394075333,-0.034398861,3.001090688,0.005706866,0.254270368,-2.171627923,2.243602296
GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_CHEMICAL_HOMEOSTASIS,-0.26224823,-0.011351498,-2.996033954,0.005778159,0.254270368,-2.18164774,2.238210488
DESCARTES_ORGANOGENESIS_POSTMITOTIC_PREMATURE_NEURONS,-0.457582093,0.047143382,-2.994666128,0.005797589,0.254270368,-2.184356817,2.236752585
REACTOME_SIGNALING_BY_FGFR1,0.430991998,-0.018326388,2.993638205,0.005812231,0.254270368,-2.186392345,2.235657124
BIOCARTA_GPCR_PATHWAY,0.560244467,-0.05372026,2.992248102,0.005832088,0.254270368,-2.189144594,2.234175903
MIR_493_3P,0.278628979,-0.02386184,2.990651708,0.005854972,0.254270368,-2.1923046,2.232475174
MIR_6992_3P,0.301774161,-0.024976509,2.990358382,0.005859186,0.254270368,-2.192885151,2.232162712
WP_GDNFRET_SIGNALING_AXIS,-0.44711333,0.096091153,-2.986611842,0.005913264,0.254270368,-2.200298134,2.228172728
GOBP_AUTONOMIC_NERVOUS_SYSTEM_DEVELOPMENT,-0.410628083,0.094119436,-2.986172003,0.005919644,0.254270368,-2.201168146,2.227704427
GOBP_MATURATION_OF_SSU_RRNA,0.400672211,-0.043568923,2.985887344,0.005923776,0.254270368,-2.201731181,2.22740136
chr5B2,0.344288852,-0.036000375,2.983005733,0.005965763,0.254270368,-2.207429475,2.224333999
GOBP_ADHERENS_JUNCTION_ASSEMBLY,0.507636922,-0.013083552,2.982953443,0.005966528,0.254270368,-2.207532855,2.224278348
MILI_PSEUDOPODIA,0.388042939,-0.016251248,2.982496984,0.005973205,0.254270368,-2.208435264,2.223792566
BILANGES_SERUM_SENSITIVE_VIA_TSC2,0.407589368,-0.056248234,2.982412361,0.005974444,0.254270368,-2.208602556,2.223702509
GOBP_POSITIVE_REGULATION_OF_MIRNA_METABOLIC_PROCESS,0.326578211,-0.030439675,2.979554159,0.006016427,0.255007745,-2.214251727,2.220661336
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE_BY_P53_CLASS_MEDIATOR,0.326709129,-0.019735339,2.97573937,0.006072898,0.255966344,-2.221787911,2.216603979
GOBP_POSITIVE_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME,0.546380489,-0.031516321,2.973640944,0.006104176,0.255966344,-2.225931605,2.214372922
BREDEMEYER_RAG_SIGNALING_VIA_ATM_NOT_VIA_NFKB_DN,0.287222019,-0.06209761,2.970445219,0.006152104,0.255966344,-2.232239655,2.210976306
MIR_7218_3P,0.487227729,-0.043934578,2.969846238,0.006161127,0.255966344,-2.233421658,2.210339818
MIR_34B_3P,0.370211482,-0.047046594,2.969735659,0.006162794,0.255966344,-2.233639857,2.21022232
NEMETH_INFLAMMATORY_RESPONSE_LPS_UP,0.349268123,-0.032682151,2.968019421,0.006188724,0.256015126,-2.237025971,2.208398899
GOMF_RIBOSOMAL_SMALL_SUBUNIT_BINDING,0.507835944,-0.0215146,2.959218584,0.006323326,0.260541175,-2.254376452,2.199054445
KASLER_HDAC7_TARGETS_1_DN,0.364018935,-0.05842464,2.954202327,0.006401285,0.262706689,-2.264255674,2.193732861
GOBP_HISTONE_H3_K4_TRIMETHYLATION,0.447777906,-0.035405964,2.948479253,0.006491343,0.265349666,-2.275517905,2.187665468
GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY_INVOLVED_IN_APOPTOTIC_PROCESS,0.309641017,-0.020982066,2.945852863,0.006533073,0.266004088,-2.280683052,2.184882506
GOMF_PROTEIN_ARGININE_N_METHYLTRANSFERASE_ACTIVITY,0.463221557,-0.072065924,2.942018546,0.006594453,0.267450314,-2.288220085,2.180821241
MIR_1A_2_5P,0.282314316,-0.00968047,2.935079715,0.006706923,0.269946251,-2.301848494,2.173476654
GOBP_CELLULAR_RESPONSE_TO_LEUCINE_STARVATION,0.476807741,-0.041808316,2.933842997,0.006727159,0.269946251,-2.304275998,2.172168289
GOMF_HISTONE_H3_ACETYLTRANSFERASE_ACTIVITY,0.431647554,-0.043933649,2.933379408,0.00673476,0.269946251,-2.305185842,2.171677894
MIR_8114,0.357956707,-0.020108012,2.931818996,0.006760402,0.269946251,-2.308247844,2.170027468
chr17E2,0.351934333,-0.020362455,2.929378415,0.006800694,0.270510693,-2.313035545,2.167446749
GOBP_REGULATION_OF_T_CELL_DIFFERENTIATION_IN_THYMUS,0.317227596,-0.025654551,2.924118707,0.006888303,0.270693163,-2.323347463,2.16188773
GOBP_RESPONSE_TO_UV_C,0.414267293,-0.043414826,2.921401145,0.006933987,0.270693163,-2.328672117,2.159016971
MIR_136_5P,0.291215658,-0.039315202,2.918787216,0.006978199,0.270693163,-2.333791612,2.156256622
GOBP_NUCLEOTIDE_TRANSMEMBRANE_TRANSPORT,0.381745171,-0.035076505,2.912797367,0.007080522,0.270693163,-2.345515193,2.149934711
GOBP_REGULATION_OF_ANOIKIS,0.366169029,-0.04825916,2.91211571,0.007092256,0.270693163,-2.34684867,2.149215571
GOBP_METHYLGUANOSINE_CAP_DECAPPING,0.521843973,-0.032269322,2.912113528,0.007092294,0.270693163,-2.346852938,2.149213269
GOBP_REGULATION_OF_CELLULAR_PH,0.199389954,-0.017702618,2.911489497,0.007103052,0.270693163,-2.348073561,2.148554979
GOBP_REGULATION_OF_T_CELL_CHEMOTAXIS,0.540995441,-0.064966515,2.910646379,0.007117613,0.270693163,-2.349722535,2.147665658
WP_GPCRS_CLASS_A_RHODOPSINLIKE,-0.36174572,0.07422191,-2.909570989,0.007136225,0.270693163,-2.351825474,2.146531475
REACTOME_SIGNALING_BY_FGFR4,0.425061986,-0.016381162,2.907912285,0.007165023,0.270693163,-2.3550684,2.144782395
GOMF_ATP_DEPENDENT_CHROMATIN_REMODELER_ACTIVITY,0.473626064,-0.058418039,2.907150474,0.007178287,0.270693163,-2.356557534,2.1439792
GOBP_POSITIVE_REGULATION_OF_EXECUTION_PHASE_OF_APOPTOSIS,0.35600742,0.059152974,2.906186713,0.007195099,0.270693163,-2.35844117,2.142963197
GOMF_DNA_N_GLYCOSYLASE_ACTIVITY,-0.421884388,0.008793543,-2.903852391,0.007235976,0.270693163,-2.363002338,2.140502864
MIR_374C_3P,0.355930595,-0.021264627,2.897874432,0.007341663,0.270693163,-2.374675403,2.134205574
MIR_702_5P,0.341167966,-0.029068015,2.897531438,0.007347771,0.270693163,-2.375344828,2.133844406
RASHI_NFKB1_TARGETS,0.441303301,-0.038419838,2.89519408,0.007389523,0.270693163,-2.379905714,2.131383623
chr1C4,-0.377884691,0.057921088,-2.895005204,0.007392906,0.270693163,-2.380274194,2.131184806
GOBP_NEGATIVE_REGULATION_OF_GTPASE_ACTIVITY,0.356832753,-0.015092964,2.894560901,0.007400871,0.270693163,-2.381140945,2.130717137
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS,0.503773909,-0.026998454,2.89239172,0.007439877,0.270693163,-2.385371733,2.128434267
GOCC_PARALLEL_FIBER_TO_PURKINJE_CELL_SYNAPSE,-0.32826866,0.040928692,-2.891621325,0.007453776,0.270693163,-2.386873967,2.12762365
GOBP_BONE_GROWTH,-0.307932761,-0.002360476,-2.890434836,0.007475231,0.270693163,-2.389187207,2.126375372
GOBP_OLEFINIC_COMPOUND_METABOLIC_PROCESS,-0.367285856,0.091486769,-2.890073848,0.00748177,0.270693163,-2.38989092,2.125995624
MIR_669K_5P,0.22705435,0.004165738,2.890016277,0.007482814,0.270693163,-2.390003147,2.125935062
GOBP_PHOTORECEPTOR_CELL_DEVELOPMENT,-0.354096233,0.066145106,-2.886382263,0.007548954,0.270693163,-2.397085016,2.122113211
MIR_880_3P,0.320969144,-0.031854175,2.885888536,0.007557983,0.270693163,-2.398046861,2.121594104
GOCC_CCR4_NOT_COMPLEX,0.588168085,-0.047744678,2.885503719,0.007565027,0.270693163,-2.398796483,2.121189528
GOBP_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_I,0.428533451,-0.021585457,2.884016338,0.007592312,0.270693163,-2.401693462,2.119625968
GOBP_MATURATION_OF_5_8S_RRNA,0.363341377,-0.039407013,2.883579596,0.007600341,0.270693163,-2.402543975,2.119166915
MIR_3102_5P,0.329311499,-0.025640803,2.882733311,0.007615923,0.270693163,-2.404191865,2.118277473
GOBP_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY,0.450687641,-0.048708022,2.881698436,0.007635018,0.270693163,-2.406206674,2.117189958
MIR_7652_5P,0.300821882,-0.024638011,2.88090674,0.007649656,0.270693163,-2.407747812,2.116358089
MIR_3106_5P,0.258564224,-0.014607683,2.880795213,0.00765172,0.270693163,-2.407964898,2.116240911
LEE_AGING_NEOCORTEX_DN,0.281403056,-0.03083827,2.879742693,0.007671228,0.270693163,-2.410013421,2.115135135
SERVITJA_ISLET_HNF1A_TARGETS_DN,-0.26565496,0.067322991,-2.878440437,0.007695428,0.270693163,-2.412547527,2.113767198
GOBP_ENDODERMAL_CELL_DIFFERENTIATION,0.343375471,-0.040959619,2.876445697,0.007732638,0.270693163,-2.416428133,2.111672305
GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,0.285851584,-0.012988228,2.873326202,0.007791171,0.270693163,-2.422494358,2.108397288
MIR_6944_3P,0.326643766,-0.021814887,2.868019778,0.0078917,0.270693163,-2.432806291,2.102829411
HUMMERICH_MALIGNANT_SKIN_TUMOR_UP,0.426357833,-0.077611205,2.867694105,0.00789791,0.270693163,-2.433438882,2.102487818
GOBP_CARTILAGE_CONDENSATION,-0.442798797,0.05489481,-2.867620895,0.007899307,0.270693163,-2.43358108,2.102411032
MIR_7015_3P,0.280128577,-0.021215348,2.86745996,0.007902377,0.270693163,-2.433893664,2.102242238
MIR_7678_5P,0.276511341,-0.032578834,2.866547906,0.007919801,0.270693163,-2.435664996,2.10128571
GOBP_MONOUBIQUITINATED_PROTEIN_DEUBIQUITINATION,0.394977497,-0.038282117,2.865726749,0.00793552,0.270693163,-2.43725957,2.100424611
MIR_5124A,0.24933951,-0.034825716,2.864386406,0.00796124,0.270693163,-2.439861872,2.099019275
GOBP_POSITIVE_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION,-0.188473568,0.011540882,-2.862121258,0.008004886,0.270693163,-2.444258411,2.096644857
BIOCARTA_GH_PATHWAY,0.580365247,-0.032038742,2.86129289,0.008020904,0.270693163,-2.445865824,2.095776708
GOBP_POSITIVE_REGULATION_OF_MUSCLE_HYPERTROPHY,0.388290076,-0.014321364,2.859899078,0.008047923,0.270693163,-2.448569965,2.094316177
GOMF_CHEMOATTRACTANT_ACTIVITY,-0.287613349,0.055239309,-2.858963311,0.008066112,0.270693163,-2.450385108,2.093335768
GOBP_CEREBRAL_CORTEX_RADIALLY_ORIENTED_CELL_MIGRATION,0.263058228,-0.005686526,2.858082323,0.008083271,0.270693163,-2.452093737,2.092412863
MIR_503_5P,0.274034253,-0.017835232,2.857849295,0.008087815,0.270693163,-2.45254564,2.092168767
chr14E5,0.352000682,-0.024857782,2.853131074,0.008180351,0.272907063,-2.461691821,2.087228064
TABULA_MURIS_SENIS_HEART_AND_AORTA_ENDOCARDIAL_CELL_AGEING,0.609319315,-0.031595502,2.850872688,0.008224996,0.273288191,-2.466067145,2.084864291
GOBP_LENS_FIBER_CELL_DEVELOPMENT,0.353145069,0.051599891,2.849883408,0.008244625,0.273288191,-2.467983228,2.083829073
MIR_3075_3P,0.287348017,-0.012123129,2.847343703,0.008295221,0.27403394,-2.472900814,2.081172064
REACTOME_TAK1_DEPENDENT_IKK_AND_NF_KAPPA_B_ACTIVATION,0.341840683,-0.029486178,2.846099313,0.008320118,0.27403394,-2.475309547,2.07987053
GOBP_TORC2_SIGNALING,0.4056692,-0.035306613,2.842531259,0.008391897,0.27437456,-2.482213378,2.076139838
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_ALDEHYDE_OR_OXO_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR,-0.2957595,0.025532443,-2.840725475,0.008428447,0.27437456,-2.485705829,2.074252428
GOBP_RESPONSE_TO_IONIZING_RADIATION,0.286468819,-0.049636676,2.840682725,0.008429314,0.27437456,-2.485788496,2.074207752
MP_INCREASED_PAPILLOMA_INCIDENCE,0.487538967,-0.02804944,2.840324674,0.00843658,0.27437456,-2.486480851,2.073833572
MIR_1955_5P,0.279204106,-0.014794831,2.837117764,0.008501919,0.275632755,-2.492680117,2.070483024
MIR_12205_5P,0.217522722,0.00961637,2.834827091,0.008548883,0.276259253,-2.497106172,2.068090643
WP_G_PROTEIN_SIGNALING_PATHWAYS,0.28886931,-0.036869107,2.833197106,0.00858245,0.276259253,-2.500254605,2.06638874
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN,0.576685283,-0.052690548,2.831808462,0.008611144,0.276259253,-2.502936189,2.064939125
MP_INCREASED_LUNG_CARCINOMA_INCIDENCE,0.358970715,-0.037594288,2.830060428,0.008647394,0.276259253,-2.506310896,2.063114728
GOCC_SWR1_COMPLEX,0.433974759,-0.05005807,2.82970391,0.008654805,0.276259253,-2.506999056,2.06274269
GOBP_FIBROBLAST_APOPTOTIC_PROCESS,0.39031215,-0.032862233,2.825566062,0.008741259,0.277543234,-2.514983022,2.05842603
GOBP_CELLULAR_RESPONSE_TO_IONIZING_RADIATION,0.298022968,-0.042863714,2.823917651,0.008775926,0.277543234,-2.518162068,2.056707068
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION,0.378569618,-0.056048958,2.822992299,0.008795443,0.277543234,-2.519946268,2.05574228
GOBP_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,0.27669223,-0.02895072,2.821830416,0.008820007,0.277543234,-2.522186134,2.054531056
GOBP_INTERLEUKIN_1_MEDIATED_SIGNALING_PATHWAY,0.272780496,-0.024812154,2.821395759,0.008829213,0.277543234,-2.523023948,2.054077991
GOBP_T_CELL_CHEMOTAXIS,0.422222866,-0.0415906,2.81394177,0.008988505,0.28115431,-2.537382068,2.046312529
GOBP_REGULATION_OF_THYMOCYTE_APOPTOTIC_PROCESS,0.385797511,-0.028193243,2.810019791,0.009073401,0.28115431,-2.544929364,2.042229876
DESCARTES_ORGANOGENESIS_LIMB_MESENCHYME,-0.463396711,0.146035832,-2.809379559,0.009087332,0.28115431,-2.546160917,2.041563627
MIR_880_5P,0.288616738,-0.026084571,2.809291231,0.009089255,0.28115431,-2.546330815,2.041471713
GOBP_PLASMINOGEN_ACTIVATION,-0.344125457,0.039444496,-2.808589244,0.009104555,0.28115431,-2.547680984,2.040741276
MIR_7074_3P,0.316002776,-0.004073015,2.808467862,0.009107203,0.28115431,-2.547914429,2.040614981
MIR_463_5P,0.336907808,-0.022417644,2.805448138,0.009173314,0.282352422,-2.553720443,2.037473738
GOBP_SARCOPLASMIC_RETICULUM_CALCIUM_ION_TRANSPORT,0.317195391,-0.003813976,2.802742993,0.009232922,0.282435714,-2.558919047,2.034660855
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS,0.404303142,-0.018195375,2.801654241,0.009257015,0.282435714,-2.561010667,2.033529039
GOBP_POSITIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS,0.410734798,-0.032374883,2.801612087,0.009257949,0.282435714,-2.561091641,2.033485222
BIOCARTA_BCR_PATHWAY,0.503123614,-0.040484158,2.798403922,0.009329295,0.283436371,-2.567252558,2.030151188
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY,0.448613526,-0.025493115,2.797675674,0.009345562,0.283436371,-2.568650598,2.029394576
MIR_3097_5P,0.228621542,0.00426479,2.794662503,0.009413153,0.284299201,-2.574433187,2.02626487
GOMF_MODIFIED_AMINO_ACID_BINDING,-0.256565286,0.00097441,-2.791076392,0.009494196,0.284299201,-2.581311347,2.02254179
GOBP_SULFATION,0.425113548,-0.01827619,2.790452776,0.009508356,0.284299201,-2.582507004,2.021894547
RASHI_RESPONSE_TO_IONIZING_RADIATION_3,0.328862393,-0.025183197,2.788623199,0.009550014,0.284299201,-2.586014085,2.019995982
GOBP_EYE_PHOTORECEPTOR_CELL_DIFFERENTIATION,-0.245626433,0.03280486,-2.787937297,0.009565676,0.284299201,-2.587328588,2.019284342
YU_MYC_TARGETS_DN,0.244388193,-0.016814894,2.787083631,0.009585202,0.284299201,-2.588964383,2.01839874
GOBP_REGULATION_OF_PROTEIN_KINASE_C_SIGNALING,-0.425000403,0.061740882,-2.784520971,0.009644043,0.284299201,-2.593873474,2.015740853
GOMF_VITAMIN_BINDING,-0.221617188,0.014706249,-2.784419353,0.009646383,0.284299201,-2.594068092,2.015635478
MIR_669H_5P,0.355481218,-0.050678213,2.783025152,0.009678546,0.284299201,-2.596737878,2.014189894
MIR_6348,0.317038975,-0.032845104,2.782812416,0.009683462,0.284299201,-2.597145193,2.013969342
UBN2_TARGET_GENES,0.218809851,-0.029791364,2.775772437,0.009847489,0.284299201,-2.610615651,2.006674495
GOBP_PROTEIN_LOCALIZATION_TO_GOLGI_APPARATUS,0.398349638,-0.046361244,2.775035805,0.009864802,0.284299201,-2.612024168,2.005911617
chr14B,0.230732593,-0.036727546,2.774190775,0.009884698,0.284299201,-2.613639727,2.005036577
GOBP_REGULATION_OF_PH,0.190180849,-0.017997424,2.773662175,0.009897163,0.284299201,-2.6146502,2.004489259
GOBP_NEGATIVE_REGULATION_OF_MACROPHAGE_ACTIVATION,-0.482580623,0.10918753,-2.773135033,0.009909609,0.284299201,-2.615657789,2.003943492
REACTOME_RAC3_GTPASE_CYCLE,0.322887667,-0.018070445,2.772602003,0.009922208,0.284299201,-2.616676538,2.00339167
GOBP_POSITIVE_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS,0.338599829,-0.028942217,2.770109623,0.009981321,0.284299201,-2.621438794,2.000811978
GOBP_REGULATION_OF_RESPONSE_TO_TYPE_II_INTERFERON,0.485735834,-0.046822973,2.768794029,0.010012657,0.284299201,-2.62395168,1.999450668
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY,0.356943685,-0.020377121,2.768501722,0.010019632,0.284299201,-2.624509927,1.999148239
GOBP_THYMOCYTE_APOPTOTIC_PROCESS,0.37001545,-0.044549168,2.768163645,0.010027705,0.284299201,-2.625155551,1.99879847
MIR_6899_3P,0.331449595,-0.042537753,2.767118338,0.010052704,0.284299201,-2.627151521,1.997717119
GOBP_EYE_PHOTORECEPTOR_CELL_DEVELOPMENT,-0.367061084,0.047753082,-2.76678458,0.010060698,0.284299201,-2.627788738,1.997371888
REACTOME_NOD1_2_SIGNALING_PATHWAY,0.42109508,-0.04957932,2.765414678,0.010093573,0.284299201,-2.630403787,1.995955063
MIR_9768_5P,0.340905381,-0.028510128,2.765017268,0.010103129,0.284299201,-2.631162295,1.995544093
GOBP_PHOTORECEPTOR_CELL_MAINTENANCE,-0.387323048,0.080482937,-2.764693924,0.01011091,0.284299201,-2.631779397,1.995209734
GOBP_MONOAMINE_TRANSPORT,-0.240284879,0.010371736,-2.763860864,0.010130984,0.284299201,-2.633369131,1.994348366
ZHENG_GLIOBLASTOMA_PLASTICITY_UP,-0.230582588,0.017729836,-2.763739325,0.010133916,0.284299201,-2.633601046,1.994222705
REACTOME_SIGNALING_BY_CSF3_G_CSF,0.53474314,-0.03980356,2.762495526,0.010163965,0.284299201,-2.635974099,1.992936855
BIOCARTA_CBL_PATHWAY,0.444045545,0.008581094,2.762195936,0.010171215,0.284299201,-2.63654561,1.992627171
WP_IL7_SIGNALING_PATHWAY,0.499053657,-0.012257107,2.759418572,0.01023866,0.285389952,-2.641842362,1.989756864
GOBP_REFLEX,-0.44877428,0.085429308,-2.757623151,0.010282484,0.285389952,-2.645265023,1.987901972
